name,edition,condition,language,price_eur,quantity,seller,total_value,id_carta
Tratar como a la realeza,Las tierras salvajes de Eldraine,NM,Inglés,0.3,8,Mazvigosl,2.4,1630
Tratar como a la realeza,Las tierras salvajes de Eldraine,NM,Inglés,0.95,8,Mazvigosl,7.6,1630
Sastre encantada,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,2895
Mago normal y corriente,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2104
Mago normal y corriente,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,2104
Lanzar una moneda,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1233
Korvold y el ladrón noble,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,629
Korvold y el ladrón noble,Las tierras salvajes de Eldraine,NM,Inglés,0.5,8,Mazvigosl,4.0,629
Korvold y el ladrón noble,Las tierras salvajes de Eldraine,NM,Inglés,5.95,8,Mazvigosl,47.6,629
Invitado del Gran Baile,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1761
Desmantelapícnics // Cositas robadas,Las tierras salvajes de Eldraine,NM,Inglés,0.14,8,Mazvigosl,1.12,332
Desmantelapícnics // Cositas robadas,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,332
Bruja de las cloacas retorcida,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,163
Bruja de las cloacas retorcida,Las tierras salvajes de Eldraine,NM,Inglés,5.95,8,Mazvigosl,47.6,163
Grifo obediente,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,3031
Grifo obediente,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,3031
Cazador bicéfalo // Rabia por dos,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,219
Cazador bicéfalo // Rabia por dos,Las tierras salvajes de Eldraine,NM,Inglés,0.95,8,Mazvigosl,7.6,219
Cazador bicéfalo // Rabia por dos,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,219
Pendenciero del baile,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1160
Pendenciero del baile,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,1160
Esgrima de las hadas,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,423
Esgrima de las hadas,Las tierras salvajes de Eldraine,NM,Inglés,0.75,8,Mazvigosl,6.0,423
Esgrima de las hadas,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,423
Santuario solitario,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1600
Santuario solitario,Las tierras salvajes de Eldraine,NM,Inglés,0.45,8,Mazvigosl,3.6,1600
Santuario solitario,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,1600
Centinela del saber perdido,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,2370
Centinela del saber perdido,Las tierras salvajes de Eldraine,NM,Inglés,0.75,8,Mazvigosl,6.0,2370
Arconte de las rosas salvajes,Las tierras salvajes de Eldraine,NM,Inglés,0.24,6,Mazvigosl,1.44,1724
Arconte de las rosas salvajes,Las tierras salvajes de Eldraine,NM,Inglés,0.95,8,Mazvigosl,7.6,1724
Ofensiva elegante,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2019
Ofensiva elegante,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,2019
Noche de la venganza de los dulces,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1704
Noche de la venganza de los dulces,Las tierras salvajes de Eldraine,NM,Inglés,0.95,8,Mazvigosl,7.6,1704
Prisma profético,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,2345
Venado de la tempestad // Examinar las nubes,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1085
Venado de la tempestad // Examinar las nubes,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,1085
Ratones del arsenal,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1990
Corona de invierno de Hylda,Las tierras salvajes de Eldraine,NM,Inglés,1.45,8,Mazvigosl,11.6,2401
Campeón de Agatha,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1604
Campeón de Agatha,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,1604
Guardialanza preocupada,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,514
Giganta galvánica // Leer la tormenta,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2686
Giganta galvánica // Leer la tormenta,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,2686
Intromisión espeluznante,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,2736
Intromisión espeluznante,Las tierras salvajes de Eldraine,NM,Inglés,0.5,8,Mazvigosl,4.0,2736
Intromisión espeluznante,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,2736
Secuestro de pesadilla,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2581
Secuestro de pesadilla,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,2581
Un cuento para recordar,Las tierras salvajes de Eldraine,NM,Inglés,0.65,8,Mazvigosl,5.2,2029
Un cuento para recordar,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,2029
Un cuento para recordar,Las tierras salvajes de Eldraine,NM,Inglés,18.95,8,Mazvigosl,151.6,2029
Alimaña voraz,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1340
Dejar helado,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1478
Torre sin sosiego,Las tierras salvajes de Eldraine,NM,Inglés,0.95,8,Mazvigosl,7.6,2366
Ratón de combate rabioso,Las tierras salvajes de Eldraine,NM,Inglés,0.95,8,Mazvigosl,7.6,1894
Ratón de combate rabioso,Las tierras salvajes de Eldraine,NM,Inglés,18.95,8,Mazvigosl,151.6,1894
Elemental del asador,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1995
Elemental del asador,Las tierras salvajes de Eldraine,NM,Inglés,0.95,8,Mazvigosl,7.6,1995
Elemental del asador,Las tierras salvajes de Eldraine,NM,Inglés,14.95,8,Mazvigosl,119.6,1995
Stormkeld Vanguard // ¿Quién osa?,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1165
Stormkeld Vanguard // ¿Quién osa?,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,1165
Hojas de luz de Kellan,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2690
Tartamudear el hechizo,Las tierras salvajes de Eldraine,NM,Inglés,0.24,8,Mazvigosl,1.92,1015
Duelista del fuego interior // Heartflame Slash,Las tierras salvajes de Eldraine,NM,Inglés,0.95,8,Mazvigosl,7.6,2796
Duelista del fuego interior // Heartflame Slash,Las tierras salvajes de Eldraine,NM,Inglés,0.45,8,Mazvigosl,3.6,2796
Rayo de fuego frenético,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1889
Aquelarre desdeñahechizos // De vuelta,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,72
Aquelarre desdeñahechizos // De vuelta,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,72
Cámara de coleccionista,Las tierras salvajes de Eldraine,NM,Inglés,0.35,8,Mazvigosl,2.8,2300
Vanguardia de Dienterrojo,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1387
Vanguardia de Dienterrojo,Las tierras salvajes de Eldraine,NM,Inglés,5.95,8,Mazvigosl,47.6,1387
Revoltosa tumularia,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,2794
Bienvenidos a Villadulces,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,141
Bienvenidos a Villadulces,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,141
Ratón con mucho morro // Por los pelos,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,881
Ratón con mucho morro // Por los pelos,Las tierras salvajes de Eldraine,NM,Inglés,0.45,8,Mazvigosl,3.6,881
Elemental del brasero // Azuzar al genio,Las tierras salvajes de Eldraine,NM,Inglés,0.23,8,Mazvigosl,1.84,391
Elemental del brasero // Azuzar al genio,Las tierras salvajes de Eldraine,NM,Inglés,0.45,8,Mazvigosl,3.6,391
Elemental del brasero // Azuzar al genio,Las tierras salvajes de Eldraine,NM,Inglés,5.95,8,Mazvigosl,47.6,391
Trillizos ariscos,Las tierras salvajes de Eldraine,NM,Inglés,1.45,8,Mazvigosl,11.6,2413
Forjacorales tritón,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1173
Lanzadora de brochetas,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2278
Frenesí de los acechabrujas,Las tierras salvajes de Eldraine,NM,Inglés,0.3,8,Mazvigosl,2.4,1542
Frenesí de los acechabrujas,Las tierras salvajes de Eldraine,NM,Inglés,0.75,8,Mazvigosl,6.0,1542
Pionero de la Orden Verde,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2204
Vigilante dormido,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1420
Vigilante dormido,Las tierras salvajes de Eldraine,NM,Inglés,0.95,8,Mazvigosl,7.6,1420
Envenenadora de golosinas // Tentar con dulces,Las tierras salvajes de Eldraine,NM,Inglés,0.24,8,Mazvigosl,1.92,1323
Envenenadora de golosinas // Tentar con dulces,Las tierras salvajes de Eldraine,NM,Inglés,0.75,8,Mazvigosl,6.0,1323
Envenenadora de golosinas // Tentar con dulces,Las tierras salvajes de Eldraine,NM,Inglés,8.95,8,Mazvigosl,71.6,1323
Gruta de cristal,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,510
Acechabrujas territorial,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1226
En comunión con la naturaleza,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2936
Cazador de galletas de jengibre // Pequeño aperitivo,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,220
Cazador de galletas de jengibre // Pequeño aperitivo,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,220
Jauría de Extremuro,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2116
Sucumbir al frío,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1146
Sucumbir al frío,Las tierras salvajes de Eldraine,NM,Inglés,0.35,8,Mazvigosl,2.8,1146
Sucumbir al frío,Las tierras salvajes de Eldraine,NM,Inglés,5.95,8,Mazvigosl,47.6,1146
Celebrante de las reservas,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2719
Visitante vil,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,2919
Ayudantes de Obyra // Bloqueo desesperado,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2031
Reclutador de Imodane // Entrenar a las tropas,Las tierras salvajes de Eldraine,NM,Inglés,0.24,8,Mazvigosl,1.92,1406
Mujer vulpina feroz // Cambio de guardia,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2949
Arquero de las Tierras Fronterizas,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,88
Arquero de las Tierras Fronterizas,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,88
Catapulta sin orden,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,216
Guardia de Puentehelado,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2595
Gigante manazas // Eso es mío,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,502
Genealogista de Dienterrojo,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1764
Guía espantapájaros,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2742
Padres protectores,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1331
Reclusión,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1836
Maldición de los vulpinos,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2614
Mellizos de los rizos // Espiral rápida,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1700
Mellizos de los rizos // Espiral rápida,Las tierras salvajes de Eldraine,NM,Inglés,1.45,8,Mazvigosl,11.6,1700
Mellizos de los rizos // Espiral rápida,Las tierras salvajes de Eldraine,NM,Inglés,9.95,8,Mazvigosl,79.6,1700
Admirador de setas venenosas,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2818
Estudio rápido,Las tierras salvajes de Eldraine,NM,Inglés,0.95,8,Mazvigosl,7.6,3130
Comida de araña,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,3048
Ladrón gorro rojo,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1405
Bardos alegres,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,2616
Manzana tentadora de Eriette,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1264
Manzana tentadora de Eriette,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,1264
Sabia humilde,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2190
Fastidiasueños,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,457
Fastidiasueños,Las tierras salvajes de Eldraine,NM,Inglés,0.35,8,Mazvigosl,2.8,457
Fastidiasueños,Las tierras salvajes de Eldraine,NM,Inglés,4.95,8,Mazvigosl,39.6,457
Crescendo remordedor,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,2062
Matón bramador // Abrirse camino,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1829
Atuendo de batalla a medida,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2447
Mordisco caramelizado,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,2726
Temeraria de la vagoneta // Ir por los rieles,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1765
Profiterror,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,1568
Emboscada saltarina,Las tierras salvajes de Eldraine,NM,Inglés,0.2,8,Mazvigosl,1.6,1693
Crecimiento titánico,Las tierras salvajes de Eldraine,NM,Inglés,0.12,8,Mazvigosl,0.96,2313
Desmantelador audaz,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8,Mazvigosl,1.6,331
Desmantelador audaz,Las cavernas perdidas de Ixalan,NM,Inglés,4.95,8,Mazvigosl,39.6,331
Correalbor de Kinjalli,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,272
Correalbor de Kinjalli,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,272
Correalbor de Kinjalli,Las cavernas perdidas de Ixalan,NM,Inglés,4.95,8,Mazvigosl,39.6,272
Alaguía del minero,Las cavernas perdidas de Ixalan,NM,Inglés,0.24,8,Mazvigosl,1.92,34
Alaguía del minero,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8,Mazvigosl,1.6,34
Alaguía del minero,Las cavernas perdidas de Ixalan,NM,Inglés,0.75,8,Mazvigosl,6.0,34
Sabueso travieso,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,954
Sabueso travieso,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,954
Sabueso travieso,Las cavernas perdidas de Ixalan,NM,Inglés,3.95,8,Mazvigosl,31.6,954
Nimboguardia oltec,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,1586
Nimboguardia oltec,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,1586
Nimboguardia oltec,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8,Mazvigosl,15.6,1586
Eco didáctico,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,2034
Eco didáctico,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,2034
Eco didáctico,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8,Mazvigosl,15.6,2034
Sierras con resorte // Carro ruedafilada,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8,Mazvigosl,1.6,987
Sierras con resorte // Carro ruedafilada,Las cavernas perdidas de Ixalan,NM,Inglés,4.95,8,Mazvigosl,39.6,987
Trazar la ruta,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8,Mazvigosl,1.6,1056
Trazar la ruta,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,1056
Acertijo confuso,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8,Mazvigosl,1.6,13
Acertijo confuso,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8,Mazvigosl,15.6,13
El pozo sin fondo // Las pozas infinitas,Las cavernas perdidas de Ixalan,NM,Inglés,0.45,2,Mazvigosl,0.9,389
Nautilo ermitaño,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,2994
Nautilo ermitaño,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,2994
Nautilo ermitaño,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8,Mazvigosl,15.6,2994
Bentisaurio sinuoso,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,1440
Bentisaurio sinuoso,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,1440
Bentisaurio sinuoso,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8,Mazvigosl,15.6,1440
Canto estupefaciente,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,2577
Canto estupefaciente,Las cavernas perdidas de Ixalan,NM,Inglés,0.35,8,Mazvigosl,2.8,2577
Canto estupefaciente,Las cavernas perdidas de Ixalan,NM,Inglés,0.1,8,Mazvigosl,0.8,2577
Canto estupefaciente,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,2577
Marinero leal,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8,Mazvigosl,1.6,706
Marinero leal,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8,Mazvigosl,15.6,706
Marinero leal,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8,Mazvigosl,1.76,706
Exploradora aeroacuática,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,1505
Exploradora aeroacuática,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,1505
Exploradora aeroacuática,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,1505
Rastreacrúor abismal,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,878
Rastreacrúor abismal,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8,Mazvigosl,15.6,878
Rastreacrúor abismal,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,878
Portadora del último obsequio,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8,Mazvigosl,1.6,837
Portadora del último obsequio,Las cavernas perdidas de Ixalan,NM,Inglés,0.75,8,Mazvigosl,6.0,837
Portadora del último obsequio,Las cavernas perdidas de Ixalan,NM,Inglés,25.95,8,Mazvigosl,207.6,837
Micoide prolefuria,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,2640
Micoide prolefuria,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,2640
Micoide prolefuria,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,2640
Colapúa enfurecido,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,242
Colapúa enfurecido,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,242
Colapúa enfurecido,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,242
Caracol osteocoraza,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8,Mazvigosl,1.6,201
Caracol osteocoraza,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,201
Víbora enredaalmas,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,1105
Víbora enredaalmas,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8,Mazvigosl,15.6,1105
Víbora enredaalmas,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,1105
Souls of the Lost,Las cavernas perdidas de Ixalan,NM,Inglés,1.45,4,Mazvigosl,5.8,2136
Dinotómata,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,2380
Dinotómata,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,2380
Dinotómata,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,2380
Mangual funesto // Trabuco funesto,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8,Mazvigosl,1.6,701
Mangual funesto // Trabuco funesto,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,701
Mangual funesto // Trabuco funesto,Las cavernas perdidas de Ixalan,NM,Inglés,19.95,8,Mazvigosl,159.6,701
Mangual funesto // Trabuco funesto,Las cavernas perdidas de Ixalan,NM,Inglés,0.21,8,Mazvigosl,1.68,701
Tasador geológico,Las cavernas perdidas de Ixalan,NM,Inglés,0.75,8,Mazvigosl,6.0,1016
Zancudo orofuria,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,2255
Zancudo orofuria,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,2255
Zancudo orofuria,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,2255
Conseguir el premio gordo,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,257
Ídolo del Rey Profundo // Macuahuitl de soberano,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,1121
Ídolo del Rey Profundo // Macuahuitl de soberano,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,1121
Ídolo del Rey Profundo // Macuahuitl de soberano,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,1121
Inventiva poética,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,593
Tortuga cimental,Las cavernas perdidas de Ixalan,NM,Inglés,1.45,8,Mazvigosl,11.6,1901
Exploradora del cenote,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,443
Coatí recolector,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8,Mazvigosl,1.12,241
Coatí recolector,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8,Mazvigosl,0.96,241
Coatí recolector,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8,Mazvigosl,7.6,241
Confluencia de cosmio,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8,Mazvigosl,1.6,1644
Confluencia de cosmio,Las cavernas perdidas de Ixalan,NM,Inglés,1.45,8,Mazvigosl,11.6,1644
Confluencia de cosmio,Las cavernas perdidas de Ixalan,NM,Inglés,15.95,8,Mazvigosl,127.6,1644
Alijo de explorador,Las cavernas perdidas de Ixalan,NM,Inglés,0.21,8,Mazvigosl,1.68,41
Alijo de explorador,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8,Mazvigosl,1.6,41
Alijo de explorador,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8,Mazvigosl,15.6,41
"Huatli, poetisa de la unidad // Rugido del Quinto Pueblo",Las cavernas perdidas de Ixalan,NM,Inglés,2.5,4,Mazvigosl,10.0,547
Espeleólogo luz de jade,Las cavernas perdidas de Ixalan,NM,Inglés,1.75,8,Mazvigosl,14.0,2861
